timestamp,experiment_id,tag,model,fold,cleaning,nlp_method,embedding,epochs,batch_size,train_time_sec,f1_macro,recall_neg,precision_pos,notes
2025-11-17T14:48:27.666413+00:00,C05,C05_LSTM_20251117-094627,lstm,2,stem,keras_tokenizer,learned,20,256,19.927436829006183,0.08573543996326133,1.0,1.0,LSTM C05 receta cuDNN
2025-11-17T14:47:17.224983+00:00,C05,C05_LSTM_20251117-094627,lstm,3,stem,keras_tokenizer,learned,20,256,16.331927869992796,0.08557203730582036,1.0,1.0,LSTM C05 receta cuDNN
2025-11-17T14:48:25.760534+00:00,C06,C06_LSTM_20251117-094758,lstm,1,stem,keras_tokenizer,word2vec,20,256,27.136598690005485,0.09080069398185597,0.9988776655443322,1.0,LSTM C06 receta cuDNN
2025-11-17T14:48:40.259121+00:00,C06,C06_LSTM_20251117-094758,lstm,2,stem,keras_tokenizer,word2vec,20,256,15.52296858599584,0.08557203730582036,1.0,1.0,LSTM C06 receta cuDNN
2025-11-17T14:50:22.884217+00:00,C06,C06_LSTM_20251117-094758,lstm,3,stem,keras_tokenizer,word2vec,20,256,18.37346289100242,0.08557203730582036,1.0,1.0,LSTM C06 receta cuDNN
2025-11-17T14:49:47.363016+00:00,C07,C07_LSTM_20251117-094917,lstm,1,baseline,keras_tokenizer,learned,20,256,29.599243905002368,0.08547992516908907,1.0,0.0,LSTM C07 receta cuDNN
2025-11-17T14:50:01.303511+00:00,C07,C07_LSTM_20251117-094917,lstm,2,baseline,keras_tokenizer,learned,20,256,14.368908007993014,0.08540856964637013,1.0,0.0,LSTM C07 receta cuDNN
2025-11-17T14:51:53.134227+00:00,C07,C07_LSTM_20251117-094917,lstm,3,baseline,keras_tokenizer,learned,20,256,28.33269685799314,0.08540856964637013,1.0,0.0,LSTM C07 receta cuDNN
2025-11-17T14:51:21.665228+00:00,C08,C08_LSTM_20251117-095103,lstm,1,baseline,keras_tokenizer,word2vec,20,256,16.50350270900526,0.08547992516908907,1.0,0.0,LSTM C08 receta cuDNN
2025-11-17T14:51:36.167490+00:00,C08,C08_LSTM_20251117-095103,lstm,2,baseline,keras_tokenizer,word2vec,20,256,15.557763759003137,0.08573543996326133,1.0,1.0,LSTM C08 receta cuDNN
2025-11-17T14:51:53.311239+00:00,C08,C08_LSTM_20251117-095103,lstm,3,baseline,keras_tokenizer,word2vec,20,256,18.808600923002814,0.08557203730582036,1.0,1.0,LSTM C08 receta cuDNN
2025-11-17T14:52:58.294517+00:00,C09,C09_LSTM_SIMPLE_20251117-095230,lstm,1,baseline,keras_tokenizer,learned,20,256,27.260575708991382,0.3162327818625093,0.04489337822671156,0.7332441918769848,LSTM C09 simple
2025-11-17T14:53:15.737212+00:00,C09,C09_LSTM_SIMPLE_20251117-095230,lstm,2,baseline,keras_tokenizer,learned,20,256,18.52996517298743,0.32014992479084664,0.06404494382022471,0.7353138637126553,LSTM C09 simple
2025-11-17T14:53:38.007523+00:00,C09,C09_LSTM_SIMPLE_20251117-095230,lstm,3,baseline,keras_tokenizer,learned,20,256,24.38047105600708,0.08557203730582036,1.0,1.0,LSTM C09 simple
2025-11-17T14:54:28.335876+00:00,C10,C10_LSTM_SIMPLE_20251117-095411,lstm,1,lemmatize,keras_tokenizer,learned,20,256,15.021743393997895,0.11570753121479134,0.07295173961840629,0.0,LSTM C10 simple
2025-11-17T14:54:50.481263+00:00,C10,C10_LSTM_SIMPLE_20251117-095411,lstm,2,lemmatize,keras_tokenizer,learned,20,256,23.764440925995586,0.49771531108084427,0.7348314606741573,0.8421926910299004,LSTM C10 simple
2025-11-17T14:55:02.376244+00:00,C10,C10_LSTM_SIMPLE_20251117-095411,lstm,3,lemmatize,keras_tokenizer,learned,20,256,13.043435009007226,0.08557203730582036,1.0,1.0,LSTM C10 simple
2025-11-17T14:55:50.810269+00:00,C11,C11_LSTM_SIMPLE_20251117-095533,lstm,1,stem,keras_tokenizer,learned,20,256,16.238393817999167,0.3113712159030268,0.04938271604938271,0.7335900870730073,LSTM C11 simple
2025-11-17T14:56:06.209918+00:00,C11,C11_LSTM_SIMPLE_20251117-095533,lstm,2,stem,keras_tokenizer,learned,20,256,16.55495542701101,0.08557203730582036,1.0,1.0,LSTM C11 simple
2025-11-17T14:56:25.288179+00:00,C11,C11_LSTM_SIMPLE_20251117-095533,lstm,3,stem,keras_tokenizer,learned,20,256,20.688581151000108,0.08872711275957222,1.0,1.0,LSTM C11 simple
2025-11-17T14:58:12.726813+00:00,C01,C01_GRU_SIMPLE_20251117-095754,gru,1,baseline,keras_tokenizer,learned,20,256,16.86472006799886,0.08547992516908907,1.0,0.0,GRU simple C01
2025-11-17T14:58:27.513642+00:00,C01,C01_GRU_SIMPLE_20251117-095754,gru,2,baseline,keras_tokenizer,learned,20,256,15.904127542002243,0.08589877766682961,1.0,1.0,GRU simple C01
2025-11-17T14:58:41.353052+00:00,C01,C01_GRU_SIMPLE_20251117-095754,gru,3,baseline,keras_tokenizer,learned,20,256,14.373413950001122,0.3141247056595102,0.051685393258426963,0.7335233942646319,GRU simple C01
2025-11-17T15:04:34.430203+00:00,C02,C02_GRU_SIMPLE_20251117-100241,gru,1,baseline,keras_tokenizer,word2vec,20,256,25.815800837008283,0.09344362488884428,0.9988776655443322,0.8571428571428571,GRU simple C02
2025-11-17T15:03:20.370810+00:00,C02,C02_GRU_SIMPLE_20251117-100241,gru,2,baseline,keras_tokenizer,word2vec,20,256,14.01395851399866,0.08557203730582036,1.0,1.0,GRU simple C02
2025-11-17T15:05:04.495535+00:00,C02,C02_GRU_SIMPLE_20251117-100241,gru,3,baseline,keras_tokenizer,word2vec,20,256,18.270699030006654,0.31890199216116005,0.058426966292134834,0.7342962714141753,GRU simple C02
2025-11-17T15:06:09.562760+00:00,C03,C03_GRU_SIMPLE_20251117-100554,gru,1,lemmatize,keras_tokenizer,learned,20,256,13.445976378003252,0.08629664758897988,1.0,1.0,GRU simple C03
2025-11-17T15:04:52.328078+00:00,C03,C03_GRU_SIMPLE_20251117-100554,gru,2,lemmatize,keras_tokenizer,learned,20,256,10.464283865992911,0.08751443579864654,1.0,1.0,GRU simple C03
2025-11-17T15:05:07.512086+00:00,C03,C03_GRU_SIMPLE_20251117-100554,gru,3,lemmatize,keras_tokenizer,learned,20,256,16.79948682799295,0.31589366969011806,0.056179775280898875,0.7341389728096677,GRU simple C03
2025-11-17T15:05:53.063845+00:00,C04,C04_GRU_SIMPLE_20251117-100534,gru,1,lemmatize,keras_tokenizer,word2vec,20,256,17.577956809007446,0.08613343291476179,1.0,1.0,GRU simple C04
2025-11-17T15:06:06.967882+00:00,C04,C04_GRU_SIMPLE_20251117-100534,gru,2,lemmatize,keras_tokenizer,word2vec,20,256,14.539548019005451,0.08557203730582036,1.0,1.0,GRU simple C04
2025-11-17T15:06:18.615507+00:00,C04,C04_GRU_SIMPLE_20251117-100534,gru,3,lemmatize,keras_tokenizer,word2vec,20,256,12.7288874520018,0.08646268563095093,1.0,1.0,GRU simple C04
2025-11-17T15:07:02.060387+00:00,C05,C05_GRU_SIMPLE_20251117-100648,gru,1,stem,keras_tokenizer,learned,20,256,11.964470507999067,0.08725892029627834,1.0,0.0,GRU simple C05
2025-11-17T15:07:11.813504+00:00,C05,C05_GRU_SIMPLE_20251117-100648,gru,2,stem,keras_tokenizer,learned,20,256,10.326760212992667,0.08540856964637013,1.0,0.0,GRU simple C05
2025-11-17T15:07:21.946582+00:00,C05,C05_GRU_SIMPLE_20251117-100648,gru,3,stem,keras_tokenizer,learned,20,256,10.721236229001079,0.08540856964637013,1.0,0.0,GRU simple C05
2025-11-17T15:08:20.992617+00:00,C06,C06_GRU_SIMPLE_20251117-100806,gru,1,stem,keras_tokenizer,word2vec,20,256,13.325418102002004,0.08547992516908907,1.0,0.0,GRU simple C06
2025-11-17T15:08:41.745979+00:00,C06,C06_GRU_SIMPLE_20251117-100806,gru,2,stem,keras_tokenizer,word2vec,20,256,22.414556723990245,0.32180898669637464,0.06292134831460675,0.7354568315171836,GRU simple C06
2025-11-17T15:08:58.932228+00:00,C06,C06_GRU_SIMPLE_20251117-100806,gru,3,stem,keras_tokenizer,word2vec,20,256,18.78713174900622,0.31637728581977537,0.05393258426966292,0.7337695017614494,GRU simple C06
2025-11-17T15:10:50.920876+00:00,C07,C07_GRU_SIMPLE_20251117-101027,gru,1,baseline,keras_tokenizer,learned,20,256,21.794386585999746,0.08549222797927462,1.0,0.0,GRU simple C07
2025-11-17T15:11:03.213483+00:00,C07,C07_GRU_SIMPLE_20251117-101027,gru,2,baseline,keras_tokenizer,learned,20,256,13.280710940001882,0.08540856964637013,1.0,0.0,GRU simple C07
2025-11-17T15:11:29.235997+00:00,C07,C07_GRU_SIMPLE_20251117-101027,gru,3,baseline,keras_tokenizer,learned,20,256,28.028369765001116,0.08557203730582036,1.0,1.0,GRU simple C07
2025-11-17T15:12:17.648646+00:00,C08,C08_GRU_SIMPLE_20251117-101159,gru,1,baseline,keras_tokenizer,word2vec,20,256,17.303169267004705,0.08547992516908907,1.0,0.0,GRU simple C08
2025-11-17T15:12:35.612394+00:00,C08,C08_GRU_SIMPLE_20251117-101159,gru,2,baseline,keras_tokenizer,word2vec,20,256,19.064597182004945,0.31693069158539894,0.058426966292134834,0.7347417840375586,GRU simple C08
2025-11-17T15:12:52.136992+00:00,C08,C08_GRU_SIMPLE_20251117-101159,gru,3,baseline,keras_tokenizer,word2vec,20,256,18.150339232000988,0.3205174181436459,0.06404494382022471,0.7348382749326146,GRU simple C08
2025-11-17T15:14:16.500931+00:00,C09,C09_GRU_SIMPLE_20251117-101357,gru,1,baseline,keras_tokenizer,learned,20,256,17.24970256400411,0.3123236770306342,0.050505050505050504,0.7338912133891213,GRU simple C09
2025-11-17T15:14:30.114474+00:00,C09,C09_GRU_SIMPLE_20251117-101357,gru,2,baseline,keras_tokenizer,learned,20,256,14.74267325999972,0.08589877766682961,1.0,1.0,GRU simple C09
2025-11-17T15:14:47.621994+00:00,C09,C09_GRU_SIMPLE_20251117-101357,gru,3,baseline,keras_tokenizer,learned,20,256,19.08991680300096,0.08784106048232541,1.0,1.0,GRU simple C09
2025-11-17T15:17:00.410508+00:00,C10,C10_GRU_SIMPLE_20251117-101639,gru,1,lemmatize,keras_tokenizer,learned,20,256,20.171526598991477,0.31177931721737123,0.04938271604938271,0.7338574774171964,GRU simple C10
2025-11-17T15:17:16.416120+00:00,C10,C10_GRU_SIMPLE_20251117-101639,gru,2,lemmatize,keras_tokenizer,learned,20,256,17.118344026996056,0.31027313156290165,0.04719101123595506,0.733355637336902,GRU simple C10
2025-11-17T15:17:30.888170+00:00,C10,C10_GRU_SIMPLE_20251117-101639,gru,3,lemmatize,keras_tokenizer,learned,20,256,15.515149751008721,0.311633251636639,0.05056179775280899,0.7334004024144869,GRU simple C10
2025-11-17T15:19:29.160764+00:00,C11,C11_GRU_SIMPLE_20251117-101747,gru,1,stem,keras_tokenizer,learned,20,256,109.68096302100457,0.08613343291476179,1.0,1.0,GRU simple C11
2025-11-17T15:19:48.303618+00:00,C11,C11_GRU_SIMPLE_20251117-101747,gru,2,stem,keras_tokenizer,learned,20,256,20.755973470993922,0.3214691144526022,0.06292134831460675,0.7352793155510821,GRU simple C11
2025-11-17T15:20:12.840306+00:00,C11,C11_GRU_SIMPLE_20251117-101747,gru,3,stem,keras_tokenizer,learned,20,256,26.594919349998236,0.31472468170787254,0.043820224719101124,0.7335564853556485,GRU simple C11
2025-11-17T15:21:34.243368+00:00,C10,C10_GRU_SIMPLE_20251117-102120_retry,gru,1,lemmatize,keras_tokenizer,learned,20,256,11.725944189995062,0.08547992516908907,1.0,0.0,GRU simple C10 retry
2025-11-17T15:21:59.638442+00:00,C10,C10_GRU_SIMPLE_20251117-102120_retry,gru,2,lemmatize,keras_tokenizer,learned,20,256,27.47570988899679,0.30660212314899266,0.03258426966292135,0.7335114376356654,GRU simple C10 retry
2025-11-17T15:22:19.111290+00:00,C10,C10_GRU_SIMPLE_20251117-102120_retry,gru,3,lemmatize,keras_tokenizer,learned,20,256,21.034371982997982,0.31636098031505394,0.0550561797752809,0.7339034205231388,GRU simple C10 retry
2025-11-17T15:25:57.214193+00:00,C02,C02_SRN_BI_20251117-102515_retry,simple_rnn,1,baseline,keras_tokenizer,word2vec,30,256,42.42992104899895,0.7618369827142555,0.8226711560044894,0.9282894736842106,Bidirectional SimpleRNN C02 rerun
2025-11-17T15:26:33.801375+00:00,C02,C02_SRN_BI_20251117-102515_retry,simple_rnn,2,baseline,keras_tokenizer,word2vec,30,256,39.14249215699965,0.739603736457603,0.7887640449438202,0.9295114878429623,Bidirectional SimpleRNN C02 rerun
2025-11-17T15:27:09.475174+00:00,C02,C02_SRN_BI_20251117-102515_retry,simple_rnn,3,baseline,keras_tokenizer,word2vec,30,256,38.2911865030037,0.7505548691434926,0.7853932584269663,0.9258609344154419,Bidirectional SimpleRNN C02 rerun
2025-11-17T15:44:41.192606+00:00,C03,C03_SRN_BI_20251117-104355,simple_rnn,1,lemmatize,keras_tokenizer,learned,30,256,43.464138765993994,0.7591652112857529,0.8552188552188552,0.9410828025477707,Bidirectional SimpleRNN C03
2025-11-17T15:45:18.787973+00:00,C03,C03_SRN_BI_20251117-104355,simple_rnn,2,lemmatize,keras_tokenizer,learned,30,256,40.72757135100255,0.7339008667140926,0.7685393258426966,0.9291390728476822,Bidirectional SimpleRNN C03
2025-11-17T15:45:55.047699+00:00,C03,C03_SRN_BI_20251117-104355,simple_rnn,3,lemmatize,keras_tokenizer,learned,30,256,38.92127094100579,0.7609792008406416,0.8348314606741573,0.9326517003778617,Bidirectional SimpleRNN C03
2025-11-17T15:49:58.464902+00:00,C04,C04_SRN_BI_20251117-104744,simple_rnn,1,lemmatize,keras_tokenizer,word2vec,30,256,42.57536833800259,0.7650210196019692,0.8540965207631874,0.9382135661517798,Bidirectional SimpleRNN C04
2025-11-17T15:49:04.685197+00:00,C04,C04_SRN_BI_20251117-104744,simple_rnn,2,lemmatize,keras_tokenizer,word2vec,30,256,41.323988712989376,0.7516412625285471,0.798876404494382,0.9271770125027419,Bidirectional SimpleRNN C04
2025-11-17T15:51:18.066116+00:00,C04,C04_SRN_BI_20251117-104744,simple_rnn,3,lemmatize,keras_tokenizer,word2vec,30,256,42.02255856100237,0.7317437555764726,0.7359550561797753,0.9359892569382274,Bidirectional SimpleRNN C04
2025-11-17T15:50:49.971703+00:00,C05,C05_SRN_BI_20251117-105004,simple_rnn,1,stem,keras_tokenizer,learned,30,256,42.39789001499594,0.7414206498219965,0.8013468013468014,0.9390770629688565,Bidirectional SimpleRNN C05
2025-11-17T15:51:35.267275+00:00,C05,C05_SRN_BI_20251117-105004,simple_rnn,2,stem,keras_tokenizer,learned,30,256,44.54625592699449,0.7487916065946699,0.7629213483146068,0.9340392675932054,Bidirectional SimpleRNN C05
2025-11-17T15:52:14.738029+00:00,C05,C05_SRN_BI_20251117-105004,simple_rnn,3,stem,keras_tokenizer,learned,30,256,38.66671125899302,0.7606686783054141,0.8044943820224719,0.9240616185723585,Bidirectional SimpleRNN C05
2025-11-17T15:53:26.111940+00:00,C06,C06_SRN_BI_20251117-105236,simple_rnn,1,stem,keras_tokenizer,word2vec,30,256,46.699412921996554,0.7537842577473212,0.8608305274971941,0.9397781299524565,Bidirectional SimpleRNN C06
2025-11-17T15:54:14.213302+00:00,C06,C06_SRN_BI_20251117-105236,simple_rnn,2,stem,keras_tokenizer,word2vec,30,256,47.33561834899592,0.7364997534728847,0.7303370786516854,0.9343065693430657,Bidirectional SimpleRNN C06
2025-11-17T15:54:57.420469+00:00,C06,C06_SRN_BI_20251117-105236,simple_rnn,3,stem,keras_tokenizer,word2vec,30,256,42.279570601996966,0.7456226609086065,0.8033707865168539,0.9399776035834266,Bidirectional SimpleRNN C06
2025-11-17T15:56:14.642757+00:00,C07,C07_SRN_BI_20251117-105520,simple_rnn,1,baseline,keras_tokenizer,learned,30,256,50.63491777901072,0.7455533015667499,0.7822671156004489,0.9306577480490524,Bidirectional SimpleRNN C07
2025-11-17T15:57:07.153610+00:00,C07,C07_SRN_BI_20251117-105520,simple_rnn,2,baseline,keras_tokenizer,learned,30,256,51.66946612000174,0.7521725013752515,0.8348314606741573,0.9302895322939866,Bidirectional SimpleRNN C07
2025-11-17T15:57:58.107347+00:00,C07,C07_SRN_BI_20251117-105520,simple_rnn,3,baseline,keras_tokenizer,learned,30,256,50.02798238200194,0.7543136674951006,0.8078651685393259,0.9395033860045147,Bidirectional SimpleRNN C07
2025-11-17T16:00:34.563886+00:00,C08,C08_SRN_BI_20251117-105818,simple_rnn,1,baseline,keras_tokenizer,word2vec,30,256,39.684210421008174,0.7431392271407837,0.7755331088664422,0.9262693156732892,Bidirectional SimpleRNN C08
2025-11-17T15:59:38.514525+00:00,C08,C08_SRN_BI_20251117-105818,simple_rnn,2,baseline,keras_tokenizer,word2vec,30,256,36.838832454013755,0.7322783197675383,0.7955056179775281,0.9395189003436426,Bidirectional SimpleRNN C08
2025-11-17T16:00:20.754672+00:00,C08,C08_SRN_BI_20251117-105818,simple_rnn,3,baseline,keras_tokenizer,word2vec,30,256,41.48422344199207,0.7552022304836964,0.7741573033707865,0.9297629499561019,Bidirectional SimpleRNN C08
2025-11-17T16:01:26.494837+00:00,C09,C09_SRN_BI_20251117-110041,simple_rnn,1,baseline,keras_tokenizer,learned,30,256,41.65850813499128,0.7269861726856383,0.7407407407407407,0.9258605472197705,Bidirectional SimpleRNN C09
2025-11-17T16:02:01.107758+00:00,C09,C09_SRN_BI_20251117-110041,simple_rnn,2,baseline,keras_tokenizer,learned,30,256,33.841572359000565,0.7586206999011051,0.8426966292134831,0.9270216962524654,Bidirectional SimpleRNN C09
2025-11-17T16:02:36.610111+00:00,C09,C09_SRN_BI_20251117-110041,simple_rnn,3,baseline,keras_tokenizer,learned,30,256,34.73767746899102,0.7572154071324532,0.851685393258427,0.9396124380351509,Bidirectional SimpleRNN C09
2025-11-17T16:03:38.100513+00:00,C10,C10_SRN_BI_20251117-110259,simple_rnn,1,lemmatize,keras_tokenizer,learned,30,256,35.65541290699912,0.7380833401556613,0.8619528619528619,0.9338382713299176,Bidirectional SimpleRNN C10
2025-11-17T16:04:21.572996+00:00,C10,C10_SRN_BI_20251117-110259,simple_rnn,2,lemmatize,keras_tokenizer,learned,30,256,42.73751712299418,0.7546468189439111,0.7887640449438202,0.9348599377501111,Bidirectional SimpleRNN C10
2025-11-17T16:04:57.897412+00:00,C10,C10_SRN_BI_20251117-110259,simple_rnn,3,lemmatize,keras_tokenizer,learned,30,256,35.553845217989874,0.762655171423449,0.8067415730337079,0.9299627927336398,Bidirectional SimpleRNN C10
2025-11-17T16:06:14.407355+00:00,C11,C11_SRN_BI_20251117-110521,simple_rnn,1,stem,keras_tokenizer,learned,30,256,49.63422876500408,0.7595504719589116,0.8092031425364759,0.9288859533245266,Bidirectional SimpleRNN C11
2025-11-17T16:06:59.086634+00:00,C11,C11_SRN_BI_20251117-110521,simple_rnn,2,stem,keras_tokenizer,learned,30,256,43.90898736100644,0.7492229034305633,0.8078651685393259,0.9316032548933363,Bidirectional SimpleRNN C11
2025-11-17T16:07:39.131247+00:00,C11,C11_SRN_BI_20251117-110521,simple_rnn,3,stem,keras_tokenizer,learned,30,256,39.2729110650107,0.7462800805383987,0.8067415730337079,0.9404216315307058,Bidirectional SimpleRNN C11
2025-11-17T16:11:23.272789+00:00,C02,C02_LSTM_BI_20251117-111045,lstm,1,baseline,keras_tokenizer,word2vec,30,256,34.00642385300307,0.7902546116794267,0.8282828282828283,0.9617864819679962,Bidirectional LSTM C02
2025-11-17T16:11:54.092537+00:00,C02,C02_LSTM_BI_20251117-111045,lstm,2,baseline,keras_tokenizer,word2vec,30,256,30.31265910899674,0.782894470270433,0.8179775280898877,0.9641906605371401,Bidirectional LSTM C02
2025-11-17T16:12:23.822755+00:00,C02,C02_LSTM_BI_20251117-111045,lstm,3,baseline,keras_tokenizer,word2vec,30,256,29.236090583988698,0.7827922174349283,0.8213483146067416,0.9643809062272838,Bidirectional LSTM C02
2025-11-17T16:13:54.236448+00:00,C03,C03_LSTM_BI_20251117-111320,lstm,1,lemmatize,keras_tokenizer,learned,30,256,31.25456797100196,0.7761326707988211,0.8002244668911336,0.9624847746650427,Bidirectional LSTM C03
2025-11-17T16:14:29.442649+00:00,C03,C03_LSTM_BI_20251117-111320,lstm,2,lemmatize,keras_tokenizer,learned,30,256,34.70557043899316,0.7921438597430798,0.8359550561797753,0.9646745705298815,Bidirectional LSTM C03
2025-11-17T16:14:56.800991+00:00,C03,C03_LSTM_BI_20251117-111320,lstm,3,lemmatize,keras_tokenizer,learned,30,256,26.904055266000796,0.7778072941128781,0.8303370786516854,0.9658644400785854,Bidirectional LSTM C03
2025-11-17T16:15:54.750605+00:00,C04,C04_LSTM_BI_20251117-111519,lstm,1,lemmatize,keras_tokenizer,word2vec,30,256,32.58190790200024,0.7891698707337312,0.8439955106621774,0.9587188612099644,Bidirectional LSTM C04
2025-11-17T16:16:23.674862+00:00,C04,C04_LSTM_BI_20251117-111519,lstm,2,lemmatize,keras_tokenizer,word2vec,30,256,28.358969948007143,0.7743331206784875,0.7561797752808989,0.9627011214041931,Bidirectional LSTM C04
2025-11-17T16:16:56.214997+00:00,C04,C04_LSTM_BI_20251117-111519,lstm,3,lemmatize,keras_tokenizer,word2vec,30,256,31.951690785004757,0.78163140750901,0.8191011235955056,0.9587264150943396,Bidirectional LSTM C04
2025-11-17T16:17:56.392819+00:00,C05,C05_LSTM_BI_20251117-111722,lstm,1,stem,keras_tokenizer,learned,30,256,30.94504454699927,0.7803586704105653,0.7710437710437711,0.9553297092885843,Bidirectional LSTM C05
2025-11-17T16:18:20.750110+00:00,C05,C05_LSTM_BI_20251117-111722,lstm,2,stem,keras_tokenizer,learned,30,256,23.81840474999626,0.7705846036398176,0.7674157303370787,0.9579851993315828,Bidirectional LSTM C05
2025-11-17T16:18:47.497192+00:00,C05,C05_LSTM_BI_20251117-111722,lstm,3,stem,keras_tokenizer,learned,30,256,26.27541609000764,0.7688381529754159,0.8617977528089887,0.9529633113828786,Bidirectional LSTM C05
2025-11-17T16:21:47.829897+00:00,C06,C06_LSTM_BI_20251117-112114,lstm,1,stem,keras_tokenizer,word2vec,30,256,30.750902499989024,0.7800266005810862,0.8170594837261503,0.9703043801039347,Bidirectional LSTM C06
2025-11-17T16:22:20.539012+00:00,C06,C06_LSTM_BI_20251117-112114,lstm,2,stem,keras_tokenizer,word2vec,30,256,32.20534271700308,0.785893005977464,0.8573033707865169,0.9641136801541426,Bidirectional LSTM C06
2025-11-17T16:22:47.766632+00:00,C06,C06_LSTM_BI_20251117-112114,lstm,3,stem,keras_tokenizer,word2vec,30,256,26.707718570003635,0.756973620528871,0.8573033707865169,0.9591836734693877,Bidirectional LSTM C06
2025-11-17T16:24:13.951658+00:00,C07,C07_LSTM_BI_20251117-112328,lstm,1,baseline,keras_tokenizer,learned,30,256,42.55490515400015,0.7942437118357307,0.8125701459034792,0.9547046462759747,Bidirectional LSTM C07
2025-11-17T16:24:48.151543+00:00,C07,C07_LSTM_BI_20251117-112328,lstm,2,baseline,keras_tokenizer,learned,30,256,33.59526938300405,0.7821651092299565,0.8269662921348314,0.9621504339440694,Bidirectional LSTM C07
2025-11-17T16:25:29.689514+00:00,C07,C07_LSTM_BI_20251117-112328,lstm,3,baseline,keras_tokenizer,learned,30,256,40.825625993005815,0.7686879141410975,0.7719101123595505,0.9667905824039653,Bidirectional LSTM C07
2025-11-17T16:26:36.087420+00:00,C08,C08_LSTM_BI_20251117-112602,lstm,1,baseline,keras_tokenizer,word2vec,30,256,30.394851106000715,0.7830388566900662,0.8159371492704826,0.9640201487167186,Bidirectional LSTM C08
2025-11-17T16:27:07.559089+00:00,C08,C08_LSTM_BI_20251117-112602,lstm,2,baseline,keras_tokenizer,word2vec,30,256,30.93285407499934,0.7788099866322119,0.7303370786516854,0.9559032716927454,Bidirectional LSTM C08
2025-11-17T16:27:36.578448+00:00,C08,C08_LSTM_BI_20251117-112602,lstm,3,baseline,keras_tokenizer,word2vec,30,256,28.4532105219987,0.7868407671195702,0.8191011235955056,0.9587188612099644,Bidirectional LSTM C08
2025-11-17T16:28:41.904312+00:00,C09,C09_LSTM_BI_20251117-112809,lstm,1,baseline,keras_tokenizer,learned,30,256,29.194353555998532,0.773850996641083,0.7441077441077442,0.9462638376383764,Bidirectional LSTM C09
2025-11-17T16:29:08.400366+00:00,C09,C09_LSTM_BI_20251117-112809,lstm,2,baseline,keras_tokenizer,learned,30,256,25.92832870701386,0.77277354826793,0.8,0.959581202824446,Bidirectional LSTM C09
2025-11-17T16:29:35.342833+00:00,C09,C09_LSTM_BI_20251117-112809,lstm,3,baseline,keras_tokenizer,learned,30,256,26.40478332999919,0.7805416093678548,0.8078651685393259,0.9591397849462365,Bidirectional LSTM C09
2025-11-17T16:30:50.594110+00:00,C10,C10_LSTM_BI_20251117-113019,lstm,1,lemmatize,keras_tokenizer,learned,30,256,28.646295639002346,0.7713298604899771,0.7676767676767676,0.957753240518483,Bidirectional LSTM C10
2025-11-17T16:31:25.349178+00:00,C10,C10_LSTM_BI_20251117-113019,lstm,2,lemmatize,keras_tokenizer,learned,30,256,34.27206623199163,0.7892673360369656,0.8337078651685393,0.9584905660377359,Bidirectional LSTM C10
2025-11-17T16:31:52.852941+00:00,C10,C10_LSTM_BI_20251117-113019,lstm,3,lemmatize,keras_tokenizer,learned,30,256,26.958123407996027,0.7484786830418981,0.8943820224719101,0.9641612742658039,Bidirectional LSTM C10
2025-11-17T16:32:42.967099+00:00,C11,C11_LSTM_BI_20251117-113215,lstm,1,stem,keras_tokenizer,learned,30,256,24.62092063500313,0.7677194868229025,0.8226711560044894,0.9631077449303689,Bidirectional LSTM C11
2025-11-17T16:33:12.351957+00:00,C11,C11_LSTM_BI_20251117-113215,lstm,2,stem,keras_tokenizer,learned,30,256,28.763650332999532,0.778184395915944,0.8303370786516854,0.9671036359139253,Bidirectional LSTM C11
2025-11-17T16:33:41.676812+00:00,C11,C11_LSTM_BI_20251117-113215,lstm,3,stem,keras_tokenizer,learned,30,256,28.728626579992124,0.7555479181767152,0.8617977528089887,0.9628799202790235,Bidirectional LSTM C11
2025-11-17T16:37:39.180710+00:00,C01,C01_GRU_BI_20251117-113707,gru,1,baseline,keras_tokenizer,learned,30,256,28.371573583994177,0.7664178035328163,0.7631874298540965,0.9609184171958964,Bidirectional GRU C01
2025-11-17T16:38:08.225571+00:00,C01,C01_GRU_BI_20251117-113707,gru,2,baseline,keras_tokenizer,learned,30,256,28.562608425010694,0.7679800737896082,0.801123595505618,0.9529439583825964,Bidirectional GRU C01
2025-11-17T16:38:34.308764+00:00,C01,C01_GRU_BI_20251117-113707,gru,3,baseline,keras_tokenizer,learned,30,256,25.502019299005042,0.7509519335356251,0.7808988764044944,0.9493032196059586,Bidirectional GRU C01
2025-11-17T16:43:14.234759+00:00,C02,C02_GRU_BI_20251117-114101,gru,1,baseline,keras_tokenizer,word2vec,30,256,31.68503993700142,0.762123932875297,0.7609427609427609,0.9472573839662447,Bidirectional GRU C02
2025-11-17T16:42:06.005373+00:00,C02,C02_GRU_BI_20251117-114101,gru,2,baseline,keras_tokenizer,word2vec,30,256,29.689005249994807,0.7650440862441396,0.801123595505618,0.9483600837404047,Bidirectional GRU C02
2025-11-17T16:42:32.143556+00:00,C02,C02_GRU_BI_20251117-114101,gru,3,baseline,keras_tokenizer,word2vec,30,256,25.580758063995745,0.7730386210019008,0.8606741573033708,0.9670138888888888,Bidirectional GRU C02
